num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
310,0.5,0.95,0.95,6.205932874500789,18
311,0.5,0.95,0.95,11.111928337970047,29
312,0.5,0.95,0.95,5.119043613527557,11
313,0.5,0.95,0.95,10.211239160636461,33
314,0.5,0.95,0.95,4.700734101848501,16
315,0.5,0.95,0.95,3.4335299507024297,10
316,0.5,0.95,0.95,3.800430160545182,12
317,0.5,0.95,0.95,3.826040850040676,11
318,0.5,0.95,0.95,11.818429277115486,40
319,0.5,0.95,0.95,2.874997177916217,11
320,0.5,0.95,0.95,6.679597972416345,20
321,0.5,0.95,0.95,12.656500255547822,33
322,0.5,0.95,0.95,6.720607898767693,19
323,0.5,0.95,0.95,15.123607397632618,39
324,0.5,0.95,0.95,4.77948318399925,12
325,0.5,0.95,0.95,2.558614071349004,11
326,0.5,0.95,0.95,6.97982472250584,21
327,0.5,0.95,0.95,17.031389659367207,45
328,0.5,0.95,0.95,6.694574839915995,22
329,0.5,0.95,0.95,4.893097523627887,15
330,0.5,0.95,0.95,14.198035140311319,39
331,0.5,0.95,0.95,7.514133130101214,18
332,0.5,0.95,0.95,3.55717023192021,11
333,0.5,0.95,0.95,17.420608508902728,46
334,0.5,0.95,0.95,7.0532862506755665,20
335,0.5,0.95,0.95,42.491670723804425,111
336,0.5,0.95,0.95,6.145006874425216,16
337,0.5,0.95,0.95,8.332324434507946,17
338,0.5,0.95,0.95,14.116201141706153,37
339,0.5,0.95,0.95,5.101428813434367,12
340,0.5,0.95,0.95,5.190138849030346,16
341,0.5,0.95,0.95,4.5895445633792775,12
342,0.5,0.95,0.95,8.166223359091521,22
343,0.5,0.95,0.95,6.168265487674495,17
344,0.5,0.95,0.95,9.885928732552602,30
345,0.5,0.95,0.95,7.933561538423497,25
346,0.5,0.95,0.95,27.26191724128535,76
347,0.5,0.95,0.95,10.189669919847262,24
348,0.5,0.95,0.95,3.0,16
349,0.5,0.95,0.95,15.805674946173772,46
350,0.5,0.95,0.95,16.150602596363896,37
351,0.5,0.95,0.95,8.953927211843158,31
352,0.5,0.95,0.95,14.142533613165522,30
353,0.5,0.95,0.95,5.073623273934286,15
354,0.5,0.95,0.95,9.631882846096515,25
355,0.5,0.95,0.95,7.2579701964283005,22
356,0.5,0.95,0.95,9.27985608791888,23
357,0.5,0.95,0.95,6.711961333839726,15
358,0.5,0.95,0.95,6.049032656228678,16
359,0.5,0.95,0.95,4.699106648522542,13
360,0.5,0.95,0.95,5.761144736180301,15
361,0.5,0.95,0.95,6.70376903236053,15
362,0.5,0.95,0.95,6.438776862923029,16
363,0.5,0.95,0.95,18.97861598791556,56
364,0.5,0.95,0.95,4.7492102887132015,13
365,0.5,0.95,0.95,5.817688522706325,15
366,0.5,0.95,0.95,7.060254456388017,19
367,0.5,0.95,0.95,5.621651494583218,22
368,0.5,0.95,0.95,4.437762737560355,14
369,0.5,0.95,0.95,4.079823027665589,9
370,0.5,0.95,0.95,7.415980105788771,27
371,0.5,0.95,0.95,7.535718145514293,17
372,0.5,0.95,0.95,11.159451205358618,27
373,0.5,0.95,0.95,8.17229685186465,21
374,0.5,0.95,0.95,17.273094613802428,48
375,0.5,0.95,0.95,14.817250901127423,35
376,0.5,0.95,0.95,27.610234869520948,84
377,0.5,0.95,0.95,11.610874921523463,45
378,0.5,0.95,0.95,35.31164147631259,93
379,0.5,0.95,0.95,21.90573220205765,52
380,0.5,0.95,0.95,6.769785038197668,17
381,0.5,0.95,0.95,7.144481047107093,17
382,0.5,0.95,0.95,5.736102176325836,13
383,0.5,0.95,0.95,2.551338289270251,9
384,0.5,0.95,0.95,11.855161229987067,39
385,0.5,0.95,0.95,5.5735443373517795,13
386,0.5,0.95,0.95,36.827811038806985,109
387,0.5,0.95,0.95,11.300040835841564,33
388,0.5,0.95,0.95,12.00346212064107,49
389,0.5,0.95,0.95,5.221106712028821,16
390,0.5,0.95,0.95,23.826774436671514,64
391,0.5,0.95,0.95,5.248881183935451,12
392,0.5,0.95,0.95,6.082416776521585,15
393,0.5,0.95,0.95,5.989172851069116,32
394,0.5,0.95,0.95,19.657242758138914,52
395,0.5,0.95,0.95,3.7780047332531215,12
396,0.5,0.95,0.95,10.101891798709808,25
