num episodio,learning constant,discount factor,exploration factor,acumulated reward
1651,0.5,0.95,0.1500000000000001,-19.47449665143032
1652,0.5,0.95,0.1500000000000001,-21.92781478133476
1653,0.5,0.95,0.1500000000000001,-27.56705805044625
1654,0.5,0.95,0.1500000000000001,-19.54550802358162
1655,0.5,0.95,0.1500000000000001,-16.95363469382576
1656,0.5,0.95,0.1500000000000001,-20.237064769590717
1657,0.5,0.95,0.1500000000000001,-19.199202156857766
1658,0.5,0.95,0.1500000000000001,-19.607726059033748
1659,0.5,0.95,0.1500000000000001,-17.82831104408071
1660,0.5,0.95,0.1500000000000001,-20.233719164648864
1661,0.5,0.95,0.1500000000000001,-15.530582203062483
1662,0.5,0.95,0.1500000000000001,-22.466580053618152
1663,0.5,0.95,0.1500000000000001,-21.76628032861155
1664,0.5,0.95,0.1500000000000001,-21.21968768494667
1665,0.5,0.95,0.1500000000000001,-12.119582939803465
1666,0.5,0.95,0.1500000000000001,-7.384310738543105
1667,0.5,0.95,0.1500000000000001,-21.307091882960485
1668,0.5,0.95,0.1500000000000001,-19.84536443942065
1669,0.5,0.95,0.1500000000000001,-18.42145849219689
1670,0.5,0.95,0.1500000000000001,-18.424268774178042
1671,0.5,0.95,0.1500000000000001,-19.432920261444355
1672,0.5,0.95,0.1500000000000001,-19.32247659259695
1673,0.5,0.95,0.1500000000000001,-19.128149643790522
1674,0.5,0.95,0.1500000000000001,-19.729369009853386
1675,0.5,0.95,0.1500000000000001,-19.614247379819048
1676,0.5,0.95,0.1500000000000001,-18.514602685842892
1677,0.5,0.95,0.1500000000000001,-18.3464832362647
1678,0.5,0.95,0.1500000000000001,-21.01619622533569
1679,0.5,0.95,0.1500000000000001,-19.42148049022591
1680,0.5,0.95,0.1500000000000001,-16.098507473511336
1681,0.5,0.95,0.1500000000000001,-21.653477602314947
1682,0.5,0.95,0.1500000000000001,-19.12423301636911
1683,0.5,0.95,0.1500000000000001,-21.175403512440433
1684,0.5,0.95,0.1500000000000001,-20.182130447823983
1685,0.5,0.95,0.1500000000000001,-19.123618916090564
1686,0.5,0.95,0.1500000000000001,-20.205623188716118
1687,0.5,0.95,0.1500000000000001,-18.99685886705861
1688,0.5,0.95,0.1500000000000001,-19.465231113770038
1689,0.5,0.95,0.1500000000000001,-18.74204947203453
1690,0.5,0.95,0.1500000000000001,-19.61522371065628
1691,0.5,0.95,0.1500000000000001,-19.44753861965264
1692,0.5,0.95,0.1500000000000001,-19.114480482617054
1693,0.5,0.95,0.1500000000000001,-19.58999374456719
1694,0.5,0.95,0.1500000000000001,-19.709560764105767
1695,0.5,0.95,0.1500000000000001,-20.427980336366574
1696,0.5,0.95,0.1500000000000001,-12.267156447930024
1697,0.5,0.95,0.1500000000000001,-18.797070857781968
1698,0.5,0.95,0.1500000000000001,-19.673511230984808
1699,0.5,0.95,0.1500000000000001,-18.839691646034876
1700,0.5,0.95,0.1500000000000001,-19.564613165400218
1701,0.5,0.95,0.1500000000000001,-20.037227411654005
1702,0.5,0.95,0.1500000000000001,-15.796570859283634
1703,0.5,0.95,0.1500000000000001,-20.001573919751223
1704,0.5,0.95,0.1500000000000001,-19.146739677034663
1705,0.5,0.95,0.1500000000000001,-19.451977061394583
1706,0.5,0.95,0.1500000000000001,-19.125660753757195
1707,0.5,0.95,0.1500000000000001,-21.820290062448276
1708,0.5,0.95,0.1500000000000001,-22.680803108587035
1709,0.5,0.95,0.1500000000000001,-20.22496021027951
1710,0.5,0.95,0.1500000000000001,-19.50238500033697
1711,0.5,0.95,0.1500000000000001,-19.077323790477365
1712,0.5,0.95,0.1500000000000001,-18.713291044342483
1713,0.5,0.95,0.1500000000000001,-19.37111361416098
1714,0.5,0.95,0.1500000000000001,-18.707809148490558
1715,0.5,0.95,0.1500000000000001,-19.570461925895025
1716,0.5,0.95,0.1500000000000001,-21.151005831412874
1717,0.5,0.95,0.1500000000000001,-20.755208092198774
1718,0.5,0.95,0.1500000000000001,-19.386888059906152
1719,0.5,0.95,0.1500000000000001,-16.71391672647711
1720,0.5,0.95,0.1500000000000001,-14.348592637886046
1721,0.5,0.95,0.1500000000000001,-20.084843083743525
1722,0.5,0.95,0.1500000000000001,-18.606576477660454
1723,0.5,0.95,0.1500000000000001,-19.22323709429316
1724,0.5,0.95,0.1500000000000001,-13.930636568572368
1725,0.5,0.95,0.1500000000000001,-21.141077785251333
1726,0.5,0.95,0.1500000000000001,-21.07788622071477
1727,0.5,0.95,0.1500000000000001,-20.703579886681922
1728,0.5,0.95,0.1500000000000001,-19.037622867296857
1729,0.5,0.95,0.1500000000000001,-18.23372666501146
1730,0.5,0.95,0.1500000000000001,-18.33051706647326
1731,0.5,0.95,0.1500000000000001,-16.408243198298596
1732,0.5,0.95,0.1500000000000001,-19.195547864263624
1733,0.5,0.95,0.1500000000000001,-18.589739418656027
1734,0.5,0.95,0.1500000000000001,-18.68533687893844
1735,0.5,0.95,0.1500000000000001,-18.603682755657367
1736,0.5,0.95,0.1500000000000001,-19.324677668363307
1737,0.5,0.95,0.1500000000000001,-2.301258556625161
1738,0.5,0.95,0.1500000000000001,-19.599261075547197
1739,0.5,0.95,0.1500000000000001,-17.730442565017633
1740,0.5,0.95,0.1500000000000001,-17.74660886914585
1741,0.5,0.95,0.1500000000000001,-17.860910325878486
1742,0.5,0.95,0.1500000000000001,-17.64575739744634
1743,0.5,0.95,0.1500000000000001,-19.641830679232296
1744,0.5,0.95,0.1500000000000001,-17.50335054802473
1745,0.5,0.95,0.1500000000000001,-19.531681411384678
1746,0.5,0.95,0.1500000000000001,-19.618808082059957
1747,0.5,0.95,0.1500000000000001,-18.571977230359742
1748,0.5,0.95,0.1500000000000001,-18.049964054735696
1749,0.5,0.95,0.1500000000000001,-19.476773060243886
1750,0.5,0.95,0.1500000000000001,-19.70862790137284
1751,0.5,0.95,0.1500000000000001,-18.419056194618786
1752,0.5,0.95,0.1500000000000001,-19.147236448493384
1753,0.5,0.95,0.1500000000000001,-13.972081452561003
1754,0.5,0.95,0.1500000000000001,-21.059733076305058
1755,0.5,0.95,0.1500000000000001,-19.635549232494704
1756,0.5,0.95,0.1500000000000001,-20.456243139312825
1757,0.5,0.95,0.1500000000000001,-18.73011138415794
1758,0.5,0.95,0.1500000000000001,-17.40246332225792
1759,0.5,0.95,0.1500000000000001,-22.897468151748676
1760,0.5,0.95,0.1500000000000001,-21.49984093262508
1761,0.5,0.95,0.1500000000000001,-17.606704355960897
1762,0.5,0.95,0.1500000000000001,-18.46615179798343
1763,0.5,0.95,0.1500000000000001,-18.48368256187867
1764,0.5,0.95,0.1500000000000001,-22.44312946505099
1765,0.5,0.95,0.1500000000000001,-27.446160702278274
1766,0.5,0.95,0.1500000000000001,-18.935812409790643
1767,0.5,0.95,0.1500000000000001,-18.448654247117485
1768,0.5,0.95,0.1500000000000001,-17.726308546255677
1769,0.5,0.95,0.1500000000000001,-23.27040357138851
1770,0.5,0.95,0.1500000000000001,-21.056111716729234
1771,0.5,0.95,0.1500000000000001,-16.05462741349114
1772,0.5,0.95,0.1500000000000001,-17.966173000178348
1773,0.5,0.95,0.1500000000000001,-18.759646040196674
1774,0.5,0.95,0.1500000000000001,-19.317660898552695
1775,0.5,0.95,0.1500000000000001,-22.33346713722596
1776,0.5,0.95,0.1500000000000001,-18.70040695905912
1777,0.5,0.95,0.1500000000000001,-17.006515293415035
1778,0.5,0.95,0.1500000000000001,-18.00400220735003
1779,0.5,0.95,0.1500000000000001,-18.919754058459617
1780,0.5,0.95,0.1500000000000001,-19.423578552657595
1781,0.5,0.95,0.1500000000000001,-18.31892393812376
1782,0.5,0.95,0.1500000000000001,-21.33935094336337
1783,0.5,0.95,0.1500000000000001,-19.650700860931813
1784,0.5,0.95,0.1500000000000001,-19.174035708056657
1785,0.5,0.95,0.1500000000000001,-14.108462805776178
1786,0.5,0.95,0.1500000000000001,-19.379342595086936
1787,0.5,0.95,0.1500000000000001,-17.95218870480167
1788,0.5,0.95,0.1500000000000001,-19.921017711973345
1789,0.5,0.95,0.1500000000000001,-18.189226144881932
1790,0.5,0.95,0.1500000000000001,-16.362641563870458
1791,0.5,0.95,0.1500000000000001,-19.552259524740737
1792,0.5,0.95,0.1500000000000001,-21.545084262133653
1793,0.5,0.95,0.1500000000000001,-18.10822380400422
1794,0.5,0.95,0.1500000000000001,-19.130822436379475
1795,0.5,0.95,0.1500000000000001,-17.03893617951656
1796,0.5,0.95,0.1500000000000001,-18.13662008218647
1797,0.5,0.95,0.1500000000000001,-19.173807254078145
1798,0.5,0.95,0.1500000000000001,-19.607848259736905
1799,0.5,0.95,0.1500000000000001,-14.06038314315186
1800,0.5,0.95,0.1500000000000001,-13.248144344187313
1801,0.5,0.95,0.1500000000000001,-18.490169054033036
1802,0.5,0.95,0.1500000000000001,-25.691287508413915
1803,0.5,0.95,0.1500000000000001,-16.336697856331718
1804,0.5,0.95,0.1500000000000001,-23.38789008784868
1805,0.5,0.95,0.1500000000000001,-21.862444239646923
1806,0.5,0.95,0.1500000000000001,-21.151055053234323
1807,0.5,0.95,0.1500000000000001,-9.874659505266104
1808,0.5,0.95,0.1500000000000001,-20.760489585409307
1809,0.5,0.95,0.0500000000000001,-19.496935004176354
1810,0.5,0.95,0.0500000000000001,-21.61127623799402
1811,0.5,0.95,0.0500000000000001,-19.633938819042534
1812,0.5,0.95,0.0500000000000001,-21.63622075710002
1813,0.5,0.95,0.0500000000000001,-6.338753069888243
1814,0.5,0.95,0.0500000000000001,-20.01642096825811
1815,0.5,0.95,0.0500000000000001,-21.155866642360568
1816,0.5,0.95,0.0500000000000001,-20.746965916751392
1817,0.5,0.95,0.0500000000000001,-18.118986064689437
1818,0.5,0.95,0.0500000000000001,-11.399056368169896
1819,0.5,0.95,0.0500000000000001,-18.572098417904407
1820,0.5,0.95,0.0500000000000001,-24.971482698901184
1821,0.5,0.95,0.0500000000000001,-21.36739659241734
1822,0.5,0.95,0.0500000000000001,-11.893055610461289
1823,0.5,0.95,0.0500000000000001,-18.91651358178721
1824,0.5,0.95,0.0500000000000001,-19.214430130489298
1825,0.5,0.95,0.0500000000000001,-16.53424911953789
1826,0.5,0.95,0.0500000000000001,-20.908835935653343
1827,0.5,0.95,0.0500000000000001,-18.442707688011456
1828,0.5,0.95,0.0500000000000001,-16.937846808840213
1829,0.5,0.95,0.0500000000000001,-20.328335896769218
1830,0.5,0.95,0.0500000000000001,-17.098150702270583
1831,0.5,0.95,0.0500000000000001,-15.085675164827748
1832,0.5,0.95,0.0500000000000001,-20.00191878724214
1833,0.5,0.95,0.0500000000000001,-18.916070497423934
1834,0.5,0.95,0.0500000000000001,-17.87804753561008
1835,0.5,0.95,0.0500000000000001,-18.66472103688548
1836,0.5,0.95,0.0500000000000001,-20.875090043571724
1837,0.5,0.95,0.0500000000000001,-21.716197634796995
1838,0.5,0.95,0.0500000000000001,-18.228854093185447
1839,0.5,0.95,0.0500000000000001,-24.204804635548882
1840,0.5,0.95,0.0500000000000001,-22.906794369003432
1841,0.5,0.95,0.0500000000000001,-21.547879638064614
1842,0.5,0.95,0.0500000000000001,-17.634809609564968
1843,0.5,0.95,0.0500000000000001,-8.341323740658698
1844,0.5,0.95,0.0500000000000001,-18.55728766904142
1845,0.5,0.95,0.0500000000000001,-21.660805925596186
1846,0.5,0.95,0.0500000000000001,-19.493693902171227
1847,0.5,0.95,0.0500000000000001,-19.672108725800612
1848,0.5,0.95,0.0500000000000001,-18.29303336466033
1849,0.5,0.95,0.0500000000000001,-16.382869013784447
1850,0.5,0.95,0.0500000000000001,-21.30462898485915
1851,0.5,0.95,0.0500000000000001,-22.3727336879552
1852,0.5,0.95,0.0500000000000001,-17.76412903561442
1853,0.5,0.95,0.0500000000000001,-19.6548896338264
1854,0.5,0.95,0.0500000000000001,-13.725103414821099
1855,0.5,0.95,0.0500000000000001,-19.0119829536924
1856,0.5,0.95,0.0500000000000001,-19.424327953206145
1857,0.5,0.95,0.0500000000000001,-20.643196195385855
1858,0.5,0.95,0.0500000000000001,-22.038205493840632
1859,0.5,0.95,0.0500000000000001,-21.422948110204395
1860,0.5,0.95,0.0500000000000001,-11.632715779209756
1861,0.5,0.95,0.0500000000000001,-20.177654629450426
1862,0.5,0.95,0.0500000000000001,-20.463464552909524
1863,0.5,0.95,0.0500000000000001,-19.37228717297323
1864,0.5,0.95,0.0500000000000001,-16.30161917352374
1865,0.5,0.95,0.0500000000000001,-19.071078997144514
1866,0.5,0.95,0.0500000000000001,-20.254764636630338
1867,0.5,0.95,0.0500000000000001,-19.610990902767448
1868,0.5,0.95,0.0500000000000001,-19.250931414197165
1869,0.5,0.95,0.0500000000000001,-18.341706768024057
1870,0.5,0.95,0.0500000000000001,-14.280312826320511
1871,0.5,0.95,0.0500000000000001,-19.03257934463754
1872,0.5,0.95,0.0500000000000001,-18.156947320919112
1873,0.5,0.95,0.0500000000000001,-19.67349883781189
1874,0.5,0.95,0.0500000000000001,-21.744232979257205
1875,0.5,0.95,0.0500000000000001,-21.594824333892472
1876,0.5,0.95,0.0500000000000001,-21.03579713969768
1877,0.5,0.95,0.0500000000000001,-20.973686936245212
1878,0.5,0.95,0.0500000000000001,-21.768533508415192
1879,0.5,0.95,0.0500000000000001,-21.80564831631033
1880,0.5,0.95,0.0500000000000001,-20.856438252760892
1881,0.5,0.95,0.0500000000000001,-22.514888804680325
1882,0.5,0.95,0.0500000000000001,-18.597676974363367
1883,0.5,0.95,0.0500000000000001,-18.600149933388135
1884,0.5,0.95,0.0500000000000001,-18.938289805842004
1885,0.5,0.95,0.0500000000000001,-22.24633944723961
1886,0.5,0.95,0.0500000000000001,-19.56505144427058
1887,0.5,0.95,0.0500000000000001,-18.240020153195033
1888,0.5,0.95,0.0500000000000001,-21.010735959691377
1889,0.5,0.95,0.0500000000000001,-19.24683506899425
1890,0.5,0.95,0.0500000000000001,-21.047359882294185
1891,0.5,0.95,0.0500000000000001,-1.0742266834807912
1892,0.5,0.95,0.0500000000000001,0.04365673427220302
1893,0.5,0.95,0.0500000000000001,-19.626943467031825
1894,0.5,0.95,0.0500000000000001,-21.424277046525777
1895,0.5,0.95,0.0500000000000001,-16.267321128410273
1896,0.5,0.95,0.0500000000000001,-26.75141821427639
1897,0.5,0.95,0.0500000000000001,-22.69907268498751
1898,0.5,0.95,0.0500000000000001,-22.139502395091355
1899,0.5,0.95,0.0500000000000001,-19.838591414735564
1900,0.5,0.95,0.0500000000000001,-8.67079261523681
1901,0.5,0.95,0.0500000000000001,-20.593296822108996
1902,0.5,0.95,0.0500000000000001,-16.72917015507263
1903,0.5,0.95,0.0500000000000001,-21.338371102354138
1904,0.5,0.95,0.0500000000000001,-14.377621275451002
1905,0.5,0.95,0.0500000000000001,-20.621608719488457
1906,0.5,0.95,0.0500000000000001,-21.951140734956088
1907,0.5,0.95,0.0500000000000001,-18.423640928327217
1908,0.5,0.95,0.0500000000000001,-17.879247926022174
1909,0.5,0.95,0.0500000000000001,-19.739651971106223
1910,0.5,0.95,0.0500000000000001,-21.12247995906075
1911,0.5,0.95,0.0500000000000001,-12.023666587775256
1912,0.5,0.95,0.0500000000000001,13.87404451907845
1913,0.5,0.95,0.0500000000000001,-21.16561360780012
1914,0.5,0.95,0.0500000000000001,-19.55189721126418
1915,0.5,0.95,0.0500000000000001,-19.420127807864368
1916,0.5,0.95,0.0500000000000001,-20.880726239453963
1917,0.5,0.95,0.0500000000000001,-21.352290963813978
1918,0.5,0.95,0.0500000000000001,-11.2607476786072
1919,0.5,0.95,0.0500000000000001,-17.00490891540148
1920,0.5,0.95,0.0500000000000001,-15.037374365504832
1921,0.5,0.95,0.0500000000000001,-22.235981951363172
1922,0.5,0.95,0.0500000000000001,-13.803339380574936
1923,0.5,0.95,0.0500000000000001,-18.33809598650607
1924,0.5,0.95,0.0500000000000001,-22.43025860792485
1925,0.5,0.95,0.0500000000000001,-19.077514419404075
1926,0.5,0.95,0.0500000000000001,-16.89885293881582
1927,0.5,0.95,0.0500000000000001,-20.133464972649858
1928,0.5,0.95,0.0500000000000001,-20.042123650528417
1929,0.5,0.95,0.0500000000000001,-19.67347767864858
1930,0.5,0.95,0.0500000000000001,-19.24989844121424
1931,0.5,0.95,0.0500000000000001,-23.834956984275067
1932,0.5,0.95,0.0500000000000001,-18.490879928640858
1933,0.5,0.95,0.0500000000000001,-16.384589075007344
1934,0.5,0.95,0.0500000000000001,-19.514296926977924
1935,0.5,0.95,0.0500000000000001,-16.640574482058224
1936,0.5,0.95,0.0500000000000001,-18.93099174776283
1937,0.5,0.95,0.0500000000000001,-19.04173802988755
1938,0.5,0.95,0.0500000000000001,-18.562167261988677
1939,0.5,0.95,0.0500000000000001,-19.281052686542914
1940,0.5,0.95,0.0500000000000001,-20.78778879074281
1941,0.5,0.95,0.0500000000000001,-19.34947865534955
1942,0.5,0.95,0.0500000000000001,-19.727658219503212
1943,0.5,0.95,0.0500000000000001,-19.214490286967198
1944,0.5,0.95,0.0500000000000001,-18.378054449000462
1945,0.5,0.95,0.0500000000000001,-19.323447028405504
1946,0.5,0.95,0.0500000000000001,-19.9098656661994
1947,0.5,0.95,0.0500000000000001,-17.978938714296582
1948,0.5,0.95,0.0500000000000001,-19.513653177715348
1949,0.5,0.95,0.0500000000000001,-8.36417890288036
1950,0.5,0.95,0.0500000000000001,-19.078088701049925
1951,0.5,0.95,0.0500000000000001,-20.981968222807982
1952,0.5,0.95,0.0500000000000001,-19.116051791614908
1953,0.5,0.95,0.0500000000000001,-17.95767724295717
1954,0.5,0.95,0.0500000000000001,-20.379337789229886
1955,0.5,0.95,0.0500000000000001,-18.663923356952335
1956,0.5,0.95,0.0500000000000001,-13.33089562919652
1957,0.5,0.95,0.0500000000000001,-13.46559065217125
1958,0.5,0.95,0.0500000000000001,-13.34701023098444
1959,0.5,0.95,0.0500000000000001,-25.83701512456451
1960,0.5,0.95,0.0500000000000001,-20.202376731376383
1961,0.5,0.95,0.0500000000000001,-20.37380837781649
1962,0.5,0.95,0.0500000000000001,-21.551631118076834
1963,0.5,0.95,0.0500000000000001,-20.403534435851576
1964,0.5,0.95,0.0500000000000001,-20.09266531608996
1965,0.5,0.95,0.0500000000000001,-22.543914276140864
1966,0.5,0.95,0.0500000000000001,-23.641819019793296
1967,0.5,0.95,0.0500000000000001,-17.13585694941326
1968,0.5,0.95,0.0500000000000001,-18.844102518413923
1969,0.5,0.95,0.0500000000000001,-18.248876968305638
1970,0.5,0.95,0.0500000000000001,-18.615909022283887
1971,0.5,0.95,0.0500000000000001,-18.33577892933206
1972,0.5,0.95,0.0500000000000001,-16.56564138247533
1973,0.5,0.95,0.0500000000000001,-19.32819725829121
1974,0.5,0.95,0.0500000000000001,-18.52275206519557
1975,0.5,0.95,0.0500000000000001,-22.026950452953457
1976,0.5,0.95,0.0500000000000001,-18.46881097515836
1977,0.5,0.95,0.0500000000000001,-17.153521697885985
1978,0.5,0.95,0.0500000000000001,-21.91551363304728
1979,0.5,0.95,0.0500000000000001,-19.616951285035388
1980,0.5,0.95,0.0500000000000001,-23.07329906111504
1981,0.5,0.95,0.0500000000000001,-20.93861538351902
1982,0.5,0.95,0.0500000000000001,-19.371738763411326
1983,0.5,0.95,0.0500000000000001,-19.856384561802145
1984,0.5,0.95,0.0500000000000001,-1.9006354562336631
1985,0.5,0.95,0.0500000000000001,0.19302787731375326
1986,0.5,0.95,0.0500000000000001,-21.438646048354908
1987,0.5,0.95,0.0500000000000001,-21.817429847376708
1988,0.5,0.95,0.0500000000000001,-18.563210871131975
1989,0.5,0.95,0.0500000000000001,-19.145488323392467
1990,0.5,0.95,0.0500000000000001,-19.43817489821467
1991,0.5,0.95,0.0500000000000001,-19.14863225586218
1992,0.5,0.95,0.0500000000000001,-19.23636381053803
1993,0.5,0.95,0.0500000000000001,-18.669545667942945
1994,0.5,0.95,0.0500000000000001,-21.850935335772633
1995,0.5,0.95,0.0500000000000001,-19.37488805079895
1996,0.5,0.95,0.0500000000000001,-24.551878811466114
1997,0.5,0.95,0.0500000000000001,-12.567159638730306
1998,0.5,0.95,0.0500000000000001,-20.62112486208947
1999,0.5,0.95,0.0500000000000001,-16.651414614637726
2000,0.5,0.95,0.0500000000000001,-20.844975111002682
2001,0.5,0.95,0.0500000000000001,-18.961836817543
2002,0.5,0.95,0.0500000000000001,-17.00501050571762
2003,0.5,0.95,0.0500000000000001,-21.69874467089258
2004,0.5,0.95,0.0500000000000001,-21.184604713441004
2005,0.5,0.95,0.0500000000000001,-10.561502901014153
2006,0.5,0.95,0.0500000000000001,-18.321523111051224
2007,0.5,0.95,0.0500000000000001,-20.135767383803984
2008,0.5,0.95,0.0500000000000001,-16.582166004351404
2009,0.5,0.95,0.0500000000000001,-20.590351755275424
2010,0.5,0.95,-0.049999999999999906,-21.716503369999334
2011,0.5,0.95,0.001,-21.24446764206361
2012,0.5,0.95,0.001,51.249506440596114
2013,0.5,0.95,0.001,22.793532907674397
2014,0.5,0.95,0.001,69.28535653330438
2015,0.5,0.95,0.001,64.87192774648557
2016,0.5,0.95,0.001,65.57292614125416
2017,0.5,0.95,0.001,66.9448405845619
2018,0.5,0.95,0.001,58.439095680689725
2019,0.5,0.95,0.001,71.63893959175542
2020,0.5,0.95,0.001,-10.357499250695687
2021,0.5,0.95,0.001,76.8097585489155
2022,0.5,0.95,0.001,60.280023080435505
2023,0.5,0.95,0.001,64.0214419196184
2024,0.5,0.95,0.001,64.27267952118305
2025,0.5,0.95,0.001,35.534456864911476
2026,0.5,0.95,0.001,60.55831040428369
2027,0.5,0.95,0.001,-6.008256987823593
2028,0.5,0.95,0.001,-19.038854089390117
2029,0.5,0.95,0.001,10.500798304828425
2030,0.5,0.95,0.001,51.46918391159722
2031,0.5,0.95,0.001,-18.444695449441863
2032,0.5,0.95,0.001,-6.15130222563778
2033,0.5,0.95,0.001,-8.709523973163936
2034,0.5,0.95,0.001,57.272319322481344
2035,0.5,0.95,0.001,59.3109648035031
2036,0.5,0.95,0.001,77.99941981580716
2037,0.5,0.95,0.001,66.44569081242723
2038,0.5,0.95,0.001,61.820937615889
2039,0.5,0.95,0.001,65.63806283345099
2040,0.5,0.95,0.001,51.56541574676807
2041,0.5,0.95,0.001,57.659615442234255
2042,0.5,0.95,0.001,52.3232643121022
2043,0.5,0.95,0.001,55.50991647367416
2044,0.5,0.95,0.001,50.159121166496014
2045,0.5,0.95,0.001,45.104259658251785
2046,0.5,0.95,0.001,49.039863977308194
2047,0.5,0.95,0.001,48.610960588538084
2048,0.5,0.95,0.001,18.232730633579695
2049,0.5,0.95,0.001,45.91885834820907
2050,0.5,0.95,0.001,53.25661572170638
2051,0.5,0.95,0.001,61.831339305742254
2052,0.5,0.95,0.001,56.89877362479013
2053,0.5,0.95,0.001,30.706415164332682
2054,0.5,0.95,0.001,0.5074065590402579
2055,0.5,0.95,0.001,4.094486919100277
2056,0.5,0.95,0.001,-15.390455740148177
2057,0.5,0.95,0.001,-7.96338488995268
2058,0.5,0.95,0.001,-20.98511537315316
2059,0.5,0.95,0.001,3.8022751048557026
2060,0.5,0.95,0.001,-12.811070865036104
2061,0.5,0.95,0.001,-15.165479061685378
2062,0.5,0.95,0.001,-22.037375658672882
2063,0.5,0.95,0.001,-21.182708619217095
2064,0.5,0.95,0.001,-23.769621595529827
2065,0.5,0.95,0.001,-20.570098682017882
2066,0.5,0.95,0.001,-23.188739937682247
2067,0.5,0.95,0.001,-21.826479286645437
2068,0.5,0.95,0.001,-21.037782309463044
2069,0.5,0.95,0.001,-8.442985085487635
2070,0.5,0.95,0.001,10.244872455006842
2071,0.5,0.95,0.001,-5.405734985531243
2072,0.5,0.95,0.001,-21.04725515206412
2073,0.5,0.95,0.001,-18.503971330479377
2074,0.5,0.95,0.001,-8.014452040287619
2075,0.5,0.95,0.001,-2.8126689288692113
2076,0.5,0.95,0.001,-18.740152998929595
2077,0.5,0.95,0.001,-15.591872824069169
2078,0.5,0.95,0.001,-17.35363681110347
2079,0.5,0.95,0.001,-4.9714083690516
2080,0.5,0.95,0.001,-18.100881583365453
2081,0.5,0.95,0.001,-22.19630277462309
2082,0.5,0.95,0.001,-28.263054448481505
2083,0.5,0.95,0.001,-20.16985012192618
2084,0.5,0.95,0.001,-15.392365282052657
2085,0.5,0.95,0.001,-18.322902155278303
2086,0.5,0.95,0.001,-18.270555263922205
2087,0.5,0.95,0.001,-21.846085213843153
2088,0.5,0.95,0.001,-7.7134745787731145
2089,0.5,0.95,0.001,-20.86503912737085
2090,0.5,0.95,0.001,-25.433068812773264
2091,0.5,0.95,0.001,8.05804141895149
2092,0.5,0.95,0.001,-15.549323748338015
2093,0.5,0.95,0.001,-20.405900016860645
2094,0.5,0.95,0.001,-19.51161446442831
2095,0.5,0.95,0.001,-14.596417684552867
2096,0.5,0.95,0.001,-18.884294786208322
2097,0.5,0.95,0.001,-14.307833628519568
2098,0.5,0.95,0.001,-10.034439880252016
2099,0.5,0.95,0.001,-11.174067962025049
2100,0.5,0.95,0.001,-17.39478555437245
2101,0.5,0.95,0.001,-24.52824915774516
2102,0.5,0.95,0.001,-21.45804040600745
2103,0.5,0.95,0.001,2.5785717564832353
2104,0.5,0.95,0.001,-19.790527502164988
2105,0.5,0.95,0.001,-21.647050410904374
2106,0.5,0.95,0.001,-13.231745182616702
2107,0.5,0.95,0.001,-17.850257247588875
2108,0.5,0.95,0.001,-16.459084313171893
2109,0.5,0.95,0.001,-19.479486259130738
2110,0.5,0.95,0.001,-15.083907967681636
2111,0.5,0.95,0.001,-19.6642883665692
2112,0.5,0.95,0.001,-15.933968062159341
2113,0.5,0.95,0.001,-19.57291284384612
2114,0.5,0.95,0.001,39.09062639237117
2115,0.5,0.95,0.001,52.84796161584368
2116,0.5,0.95,0.001,52.72868812288543
2117,0.5,0.95,0.001,46.04821067706399
2118,0.5,0.95,0.001,48.33977305745969
2119,0.5,0.95,0.001,46.50931093562914
2120,0.5,0.95,0.001,38.14687916701319
2121,0.5,0.95,0.001,2.6753119296105226
2122,0.5,0.95,0.001,5.52131859969786
2123,0.5,0.95,0.001,6.225634561321321
2124,0.5,0.95,0.001,-15.608886355510961
2125,0.5,0.95,0.001,-20.09486535216245
2126,0.5,0.95,0.001,-22.013668967656486
2127,0.5,0.95,0.001,-23.24931678939739
2128,0.5,0.95,0.001,-21.401970732778672
2129,0.5,0.95,0.001,-22.408801038894733
2130,0.5,0.95,0.001,-20.988417105589438
2131,0.5,0.95,0.001,-20.064388541493624
2132,0.5,0.95,0.001,-19.470479796954677
2133,0.5,0.95,0.001,-17.927321199773246
2134,0.5,0.95,0.001,-19.75187099154429
2135,0.5,0.95,0.001,-12.752066571403692
2136,0.5,0.95,0.001,-19.72353268950004
2137,0.5,0.95,0.001,-19.39698365300914
2138,0.5,0.95,0.001,-19.77778731114703
2139,0.5,0.95,0.001,-19.33363432280145
2140,0.5,0.95,0.001,-19.06641161216613
2141,0.5,0.95,0.001,-19.062014357803083
2142,0.5,0.95,0.001,-18.87437704293345
2143,0.5,0.95,0.001,-21.24540437566172
2144,0.5,0.95,0.001,-20.304264299437413
2145,0.5,0.95,0.001,-13.761158182774437
2146,0.5,0.95,0.001,-19.565241452251012
2147,0.5,0.95,0.001,-19.71675625548105
2148,0.5,0.95,0.001,-19.584531882175657
2149,0.5,0.95,0.001,-24.804891315702225
2150,0.5,0.95,0.001,-18.621965973703258
2151,0.5,0.95,0.001,-19.445003615647497
2152,0.5,0.95,0.001,-19.438462188974224
2153,0.5,0.95,0.001,-20.76898879484738
2154,0.5,0.95,0.001,-20.338137089852896
2155,0.5,0.95,0.001,-18.833645761890562
2156,0.5,0.95,0.001,-19.738238572893156
2157,0.5,0.95,0.001,-19.47054935370926
2158,0.5,0.95,0.001,-19.760650875095692
2159,0.5,0.95,0.001,-19.32484127206338
