num episodio,learning constant,discount factor,exploration factor,acumulated reward
1648,0.5,0.95,0.1500000000000001,-17.845791309964255
1649,0.5,0.95,0.1500000000000001,-16.7124369084244
1650,0.5,0.95,0.1500000000000001,-18.17544419252337
1651,0.5,0.95,0.1500000000000001,-19.683571195482394
1652,0.5,0.95,0.1500000000000001,-19.743514357380196
1653,0.5,0.95,0.1500000000000001,-19.611136503522665
1654,0.5,0.95,0.1500000000000001,-19.38537742295241
1655,0.5,0.95,0.1500000000000001,-19.165212128668458
1656,0.5,0.95,0.1500000000000001,-19.004248702921856
1657,0.5,0.95,0.1500000000000001,-21.871896275592768
1658,0.5,0.95,0.1500000000000001,-21.281384628035283
1659,0.5,0.95,0.1500000000000001,-23.236803153645788
1660,0.5,0.95,0.1500000000000001,-18.95149800314907
1661,0.5,0.95,0.1500000000000001,-17.590486350080578
1662,0.5,0.95,0.1500000000000001,-18.329920199338616
1663,0.5,0.95,0.1500000000000001,-25.61698469005626
1664,0.5,0.95,0.1500000000000001,-22.24296575890393
1665,0.5,0.95,0.1500000000000001,-17.860874586221
1666,0.5,0.95,0.1500000000000001,-21.829358384589376
1667,0.5,0.95,0.1500000000000001,-18.17679919526701
1668,0.5,0.95,0.1500000000000001,-17.803231088951808
1669,0.5,0.95,0.1500000000000001,-24.077299666920176
1670,0.5,0.95,0.1500000000000001,-18.99090491830474
1671,0.5,0.95,0.1500000000000001,-20.883065517887896
1672,0.5,0.95,0.1500000000000001,-20.709854105265627
1673,0.5,0.95,0.1500000000000001,-17.407167074391992
1674,0.5,0.95,0.1500000000000001,-19.362326773279513
1675,0.5,0.95,0.1500000000000001,-19.652890607850992
1676,0.5,0.95,0.1500000000000001,-18.21203874261423
1677,0.5,0.95,0.1500000000000001,-19.777295195746895
1678,0.5,0.95,0.1500000000000001,-19.26657391424589
1679,0.5,0.95,0.1500000000000001,-21.31379737749699
1680,0.5,0.95,0.1500000000000001,0.06398340025693704
1681,0.5,0.95,0.1500000000000001,-19.559658744029147
1682,0.5,0.95,0.1500000000000001,-20.48792189068364
1683,0.5,0.95,0.1500000000000001,-19.038632414471685
1684,0.5,0.95,0.1500000000000001,10.365139829861835
1685,0.5,0.95,0.1500000000000001,-14.588354246721345
1686,0.5,0.95,0.1500000000000001,-12.603859154820352
1687,0.5,0.95,0.1500000000000001,-12.09263371308349
1688,0.5,0.95,0.1500000000000001,-22.43356038109638
1689,0.5,0.95,0.1500000000000001,-20.774835501006283
1690,0.5,0.95,0.1500000000000001,-17.338806017129325
1691,0.5,0.95,0.1500000000000001,-18.916756949389935
1692,0.5,0.95,0.1500000000000001,-19.29638415102695
1693,0.5,0.95,0.1500000000000001,-19.280601930621096
1694,0.5,0.95,0.1500000000000001,-19.275752884822506
1695,0.5,0.95,0.1500000000000001,-16.193094057891628
1696,0.5,0.95,0.1500000000000001,-22.707958288490754
1697,0.5,0.95,0.1500000000000001,-18.755797867190115
1698,0.5,0.95,0.1500000000000001,-19.726179327237976
1699,0.5,0.95,0.1500000000000001,-14.306648256769236
1700,0.5,0.95,0.1500000000000001,-17.81956434148699
1701,0.5,0.95,0.1500000000000001,-19.393566914301626
1702,0.5,0.95,0.1500000000000001,-20.351866927393978
1703,0.5,0.95,0.1500000000000001,-19.28548533620753
1704,0.5,0.95,0.1500000000000001,-19.630518646270122
1705,0.5,0.95,0.1500000000000001,-20.37019814094035
1706,0.5,0.95,0.1500000000000001,-21.704557318551437
1707,0.5,0.95,0.1500000000000001,-22.145967105574286
1708,0.5,0.95,0.1500000000000001,-21.316351474056475
1709,0.5,0.95,0.1500000000000001,-19.033697606007397
1710,0.5,0.95,0.1500000000000001,-18.99680185841376
1711,0.5,0.95,0.1500000000000001,-20.384926041516998
1712,0.5,0.95,0.1500000000000001,-19.717741724284007
1713,0.5,0.95,0.1500000000000001,-17.56526470332439
1714,0.5,0.95,0.1500000000000001,-18.946229454904167
1715,0.5,0.95,0.1500000000000001,-22.017592942113552
1716,0.5,0.95,0.1500000000000001,-21.399511904385594
1717,0.5,0.95,0.1500000000000001,-25.547731148460038
1718,0.5,0.95,0.1500000000000001,-19.643245264199123
1719,0.5,0.95,0.1500000000000001,-17.53089943172755
1720,0.5,0.95,0.1500000000000001,-22.74087370294472
1721,0.5,0.95,0.1500000000000001,-19.7653548950636
1722,0.5,0.95,0.1500000000000001,-17.494005760011945
1723,0.5,0.95,0.1500000000000001,-17.430342764847826
1724,0.5,0.95,0.1500000000000001,-15.810978872567693
1725,0.5,0.95,0.1500000000000001,-18.2528812494885
1726,0.5,0.95,0.1500000000000001,-16.31131137762503
1727,0.5,0.95,0.1500000000000001,-19.289229563190272
1728,0.5,0.95,0.1500000000000001,-18.462464110107202
1729,0.5,0.95,0.1500000000000001,-19.152189509104662
1730,0.5,0.95,0.1500000000000001,-19.497401257590486
1731,0.5,0.95,0.1500000000000001,-17.504351437457686
1732,0.5,0.95,0.1500000000000001,-14.368021727064082
1733,0.5,0.95,0.1500000000000001,-18.650689281158673
1734,0.5,0.95,0.1500000000000001,-15.966051844786303
1735,0.5,0.95,0.1500000000000001,-14.926125504426981
1736,0.5,0.95,0.1500000000000001,-20.179479384335217
1737,0.5,0.95,0.1500000000000001,-15.632888324093942
1738,0.5,0.95,0.1500000000000001,-17.14224756470041
1739,0.5,0.95,0.1500000000000001,-23.301844851663784
1740,0.5,0.95,0.1500000000000001,-22.920367225431082
1741,0.5,0.95,0.1500000000000001,-22.004021840965688
1742,0.5,0.95,0.1500000000000001,-19.062598323459937
1743,0.5,0.95,0.1500000000000001,-22.028135444716753
1744,0.5,0.95,0.1500000000000001,-18.198199095230553
1745,0.5,0.95,0.1500000000000001,-22.848042362486193
1746,0.5,0.95,0.1500000000000001,-16.59798681444999
1747,0.5,0.95,0.1500000000000001,-17.85109239023026
1748,0.5,0.95,0.1500000000000001,-18.546810489151483
1749,0.5,0.95,0.1500000000000001,-18.62467564559446
1750,0.5,0.95,0.1500000000000001,-21.36719829352554
1751,0.5,0.95,0.1500000000000001,-21.989859690384534
1752,0.5,0.95,0.1500000000000001,-19.451204859467605
1753,0.5,0.95,0.1500000000000001,-15.747973699631157
1754,0.5,0.95,0.1500000000000001,-17.737053963463072
1755,0.5,0.95,0.1500000000000001,-16.35573186219368
1756,0.5,0.95,0.1500000000000001,-19.660353182644467
1757,0.5,0.95,0.1500000000000001,-19.375353999748146
1758,0.5,0.95,0.1500000000000001,-18.855978146942242
1759,0.5,0.95,0.1500000000000001,-19.82218819264367
1760,0.5,0.95,0.1500000000000001,-19.483235454382896
1761,0.5,0.95,0.1500000000000001,-18.99779742173886
1762,0.5,0.95,0.1500000000000001,-17.771483003845404
1763,0.5,0.95,0.1500000000000001,-4.704330677581904
1764,0.5,0.95,0.1500000000000001,-21.732463139313957
1765,0.5,0.95,0.1500000000000001,-19.746028305703675
1766,0.5,0.95,0.1500000000000001,-25.09136633729996
1767,0.5,0.95,0.1500000000000001,-19.061651154410693
1768,0.5,0.95,0.1500000000000001,-12.27735818988408
1769,0.5,0.95,0.1500000000000001,-21.739204758383462
1770,0.5,0.95,0.1500000000000001,-18.917130579282766
1771,0.5,0.95,0.1500000000000001,-22.04713650722325
1772,0.5,0.95,0.1500000000000001,-21.72930902302125
1773,0.5,0.95,0.1500000000000001,-21.076030826731166
1774,0.5,0.95,0.1500000000000001,-21.548846632393197
1775,0.5,0.95,0.1500000000000001,-22.97930620263879
1776,0.5,0.95,0.1500000000000001,-20.31768243718377
1777,0.5,0.95,0.1500000000000001,-20.164582581488446
1778,0.5,0.95,0.1500000000000001,-21.626884756101653
1779,0.5,0.95,0.1500000000000001,-21.74799067312862
1780,0.5,0.95,0.1500000000000001,-16.14587105925988
1781,0.5,0.95,0.1500000000000001,-23.155575987194606
1782,0.5,0.95,0.1500000000000001,-15.265259902616396
1783,0.5,0.95,0.1500000000000001,-19.751862979853176
1784,0.5,0.95,0.1500000000000001,-22.514491958366698
1785,0.5,0.95,0.1500000000000001,-19.86117500412281
1786,0.5,0.95,0.1500000000000001,-18.80182466514102
1787,0.5,0.95,0.1500000000000001,-20.657196485093305
1788,0.5,0.95,0.1500000000000001,-20.751383487307077
1789,0.5,0.95,0.1500000000000001,-19.456604841996747
1790,0.5,0.95,0.1500000000000001,-20.924577143208
1791,0.5,0.95,0.1500000000000001,-23.744081219231415
1792,0.5,0.95,0.1500000000000001,-22.005814019166635
1793,0.5,0.95,0.1500000000000001,-14.421089418150363
1794,0.5,0.95,0.1500000000000001,-2.8098379936673723
1795,0.5,0.95,0.1500000000000001,-15.409571415200237
1796,0.5,0.95,0.1500000000000001,-27.17089578109193
1797,0.5,0.95,0.1500000000000001,-23.690312630649313
1798,0.5,0.95,0.1500000000000001,-21.5144861770344
1799,0.5,0.95,0.1500000000000001,-20.6863447496878
1800,0.5,0.95,0.1500000000000001,-25.30881088391733
1801,0.5,0.95,0.1500000000000001,-20.014306903748352
1802,0.5,0.95,0.1500000000000001,-21.75456208852749
1803,0.5,0.95,0.1500000000000001,-13.58161021821077
1804,0.5,0.95,0.1500000000000001,-20.452654313414254
1805,0.5,0.95,0.1500000000000001,-21.363470660721877
1806,0.5,0.95,0.1500000000000001,-20.97068331968384
1807,0.5,0.95,0.1500000000000001,-21.732945309137797
1808,0.5,0.95,0.1500000000000001,-21.41515634023982
1809,0.5,0.95,0.0500000000000001,-22.72299660483874
1810,0.5,0.95,0.0500000000000001,-6.599632174639501
1811,0.5,0.95,0.0500000000000001,-16.525583883195498
1812,0.5,0.95,0.0500000000000001,-20.104211191409227
1813,0.5,0.95,0.0500000000000001,-9.083276530732835
1814,0.5,0.95,0.0500000000000001,-9.018579975123417
1815,0.5,0.95,0.0500000000000001,-19.57546942824902
1816,0.5,0.95,0.0500000000000001,-19.93946166712319
1817,0.5,0.95,0.0500000000000001,-19.36736469407115
1818,0.5,0.95,0.0500000000000001,-18.8700553897801
1819,0.5,0.95,0.0500000000000001,-13.806823649380608
1820,0.5,0.95,0.0500000000000001,-20.440711161819245
1821,0.5,0.95,0.0500000000000001,-18.107049863426752
1822,0.5,0.95,0.0500000000000001,-22.476635824118237
1823,0.5,0.95,0.0500000000000001,-17.091306359608403
1824,0.5,0.95,0.0500000000000001,-19.666837389351567
1825,0.5,0.95,0.0500000000000001,-18.004052484058132
1826,0.5,0.95,0.0500000000000001,-21.667908304196267
1827,0.5,0.95,0.0500000000000001,-16.218145205490245
1828,0.5,0.95,0.0500000000000001,-21.223043978554884
1829,0.5,0.95,0.0500000000000001,-19.684408101842426
1830,0.5,0.95,0.0500000000000001,-16.95348641141241
1831,0.5,0.95,0.0500000000000001,-19.45437870093279
1832,0.5,0.95,0.0500000000000001,-18.270221000290558
1833,0.5,0.95,0.0500000000000001,-17.02558640706053
1834,0.5,0.95,0.0500000000000001,-19.112801749416658
1835,0.5,0.95,0.0500000000000001,-19.442848483562923
1836,0.5,0.95,0.0500000000000001,-19.784953266243082
1837,0.5,0.95,0.0500000000000001,-19.715823921722166
1838,0.5,0.95,0.0500000000000001,-19.665580234554977
1839,0.5,0.95,0.0500000000000001,-18.10132312404713
1840,0.5,0.95,0.0500000000000001,-19.496717708343176
1841,0.5,0.95,0.0500000000000001,-19.13286239718025
1842,0.5,0.95,0.0500000000000001,-15.709011138272633
1843,0.5,0.95,0.0500000000000001,-19.584574266768712
1844,0.5,0.95,0.0500000000000001,-17.543890095966418
1845,0.5,0.95,0.0500000000000001,-18.572862326674798
1846,0.5,0.95,0.0500000000000001,-17.297256740327178
1847,0.5,0.95,0.0500000000000001,-20.11993998382716
1848,0.5,0.95,0.0500000000000001,-19.759518295078195
1849,0.5,0.95,0.0500000000000001,-19.75765894845172
1850,0.5,0.95,0.0500000000000001,-15.361791540045836
1851,0.5,0.95,0.0500000000000001,-16.74136901896822
1852,0.5,0.95,0.0500000000000001,-15.767813259940107
1853,0.5,0.95,0.0500000000000001,-18.76120820751841
1854,0.5,0.95,0.0500000000000001,-15.358638300282049
1855,0.5,0.95,0.0500000000000001,-19.58232265051826
1856,0.5,0.95,0.0500000000000001,-19.30487172018221
1857,0.5,0.95,0.0500000000000001,-19.324234209991538
1858,0.5,0.95,0.0500000000000001,-18.99144478992497
1859,0.5,0.95,0.0500000000000001,-18.706069574105413
1860,0.5,0.95,0.0500000000000001,-19.6117811316389
1861,0.5,0.95,0.0500000000000001,-17.630256612081208
1862,0.5,0.95,0.0500000000000001,-19.133317450060787
1863,0.5,0.95,0.0500000000000001,-19.821276620049765
1864,0.5,0.95,0.0500000000000001,-19.70124071630165
1865,0.5,0.95,0.0500000000000001,-19.227728496148842
1866,0.5,0.95,0.0500000000000001,-18.64315985431616
1867,0.5,0.95,0.0500000000000001,-17.251170156616432
1868,0.5,0.95,0.0500000000000001,-20.699349583926047
1869,0.5,0.95,0.0500000000000001,-19.11973757772343
1870,0.5,0.95,0.0500000000000001,-18.015095501233127
1871,0.5,0.95,0.0500000000000001,-19.81757770559734
1872,0.5,0.95,0.0500000000000001,-19.788741198698258
1873,0.5,0.95,0.0500000000000001,-21.425843839140928
1874,0.5,0.95,0.0500000000000001,-20.67120355241267
1875,0.5,0.95,0.0500000000000001,-20.977510126447566
1876,0.5,0.95,0.0500000000000001,-17.800386728796376
1877,0.5,0.95,0.0500000000000001,-21.433956993742303
1878,0.5,0.95,0.0500000000000001,-20.50373231243398
1879,0.5,0.95,0.0500000000000001,-19.568345954029777
1880,0.5,0.95,0.0500000000000001,-19.61895719147136
1881,0.5,0.95,0.0500000000000001,-19.826683485000213
1882,0.5,0.95,0.0500000000000001,-20.64922616408639
1883,0.5,0.95,0.0500000000000001,-19.678644678551343
1884,0.5,0.95,0.0500000000000001,-19.498062694002186
1885,0.5,0.95,0.0500000000000001,-19.281180426600564
1886,0.5,0.95,0.0500000000000001,-21.315292540076186
1887,0.5,0.95,0.0500000000000001,-19.67252772443352
1888,0.5,0.95,0.0500000000000001,-16.699562262062457
1889,0.5,0.95,0.0500000000000001,-20.883198450878865
1890,0.5,0.95,0.0500000000000001,-15.90233142284644
1891,0.5,0.95,0.0500000000000001,-19.1312801982531
1892,0.5,0.95,0.0500000000000001,-18.648603189637893
1893,0.5,0.95,0.0500000000000001,-19.140003401975097
1894,0.5,0.95,0.0500000000000001,-19.266161347171284
1895,0.5,0.95,0.0500000000000001,-17.49661263976253
1896,0.5,0.95,0.0500000000000001,-21.709802111955806
1897,0.5,0.95,0.0500000000000001,-19.8933416320143
1898,0.5,0.95,0.0500000000000001,-10.353613148430327
1899,0.5,0.95,0.0500000000000001,-21.986608729196618
1900,0.5,0.95,0.0500000000000001,-19.33086164072375
1901,0.5,0.95,0.0500000000000001,-17.9994222691238
1902,0.5,0.95,0.0500000000000001,-16.736763433292893
1903,0.5,0.95,0.0500000000000001,-15.085063922822133
1904,0.5,0.95,0.0500000000000001,-9.689221661078522
1905,0.5,0.95,0.0500000000000001,-19.171634761142062
1906,0.5,0.95,0.0500000000000001,-19.042012545848422
1907,0.5,0.95,0.0500000000000001,-20.507429721419488
1908,0.5,0.95,0.0500000000000001,-20.413958766158682
1909,0.5,0.95,0.0500000000000001,-21.111472187699388
1910,0.5,0.95,0.0500000000000001,-21.621647071733378
1911,0.5,0.95,0.0500000000000001,-19.61983202614585
1912,0.5,0.95,0.0500000000000001,-21.54842888223848
1913,0.5,0.95,0.0500000000000001,-19.458593018301787
1914,0.5,0.95,0.0500000000000001,-19.7218207961295
1915,0.5,0.95,0.0500000000000001,-19.584422126007095
1916,0.5,0.95,0.0500000000000001,-19.0233574517798
1917,0.5,0.95,0.0500000000000001,-19.64537258117133
1918,0.5,0.95,0.0500000000000001,-25.060111449250726
1919,0.5,0.95,0.0500000000000001,-21.426688720122797
1920,0.5,0.95,0.0500000000000001,-17.81331236757042
1921,0.5,0.95,0.0500000000000001,-21.904199255552296
1922,0.5,0.95,0.0500000000000001,-21.38023175313207
1923,0.5,0.95,0.0500000000000001,-20.90063051272083
1924,0.5,0.95,0.0500000000000001,-20.149482856815144
1925,0.5,0.95,0.0500000000000001,-21.365771607827664
1926,0.5,0.95,0.0500000000000001,-18.39398625763164
1927,0.5,0.95,0.0500000000000001,-19.61342536896973
1928,0.5,0.95,0.0500000000000001,-18.912912635480932
1929,0.5,0.95,0.0500000000000001,-19.937152580320575
1930,0.5,0.95,0.0500000000000001,-17.701086808254527
1931,0.5,0.95,0.0500000000000001,-18.926843423286112
1932,0.5,0.95,0.0500000000000001,-19.907306828058452
1933,0.5,0.95,0.0500000000000001,-17.72422858990334
1934,0.5,0.95,0.0500000000000001,-21.255116948927153
1935,0.5,0.95,0.0500000000000001,-18.61810447845464
1936,0.5,0.95,0.0500000000000001,-22.18756837825694
1937,0.5,0.95,0.0500000000000001,-0.22119141572519396
1938,0.5,0.95,0.0500000000000001,14.729869265914601
1939,0.5,0.95,0.0500000000000001,13.3846383508637
1940,0.5,0.95,0.0500000000000001,0.050981069946769396
1941,0.5,0.95,0.0500000000000001,-16.245300730874987
1942,0.5,0.95,0.0500000000000001,-20.038798969864214
1943,0.5,0.95,0.0500000000000001,-27.09941595059153
1944,0.5,0.95,0.0500000000000001,-21.786075576605704
1945,0.5,0.95,0.0500000000000001,-4.119988363402859
1946,0.5,0.95,0.0500000000000001,-16.401479724613786
1947,0.5,0.95,0.0500000000000001,-9.070032482477536
1948,0.5,0.95,0.0500000000000001,-17.310699972614692
1949,0.5,0.95,0.0500000000000001,-20.944029816676952
1950,0.5,0.95,0.0500000000000001,-16.68893673918137
1951,0.5,0.95,0.0500000000000001,-19.751086519177925
1952,0.5,0.95,0.0500000000000001,-19.615108796044186
1953,0.5,0.95,0.0500000000000001,-20.004066217480503
1954,0.5,0.95,0.0500000000000001,-16.533417595700225
1955,0.5,0.95,0.0500000000000001,-19.633164249612378
1956,0.5,0.95,0.0500000000000001,-19.959908907113892
1957,0.5,0.95,0.0500000000000001,-19.624406929307064
1958,0.5,0.95,0.0500000000000001,-18.639979790919295
1959,0.5,0.95,0.0500000000000001,-20.228024545279474
1960,0.5,0.95,0.0500000000000001,-19.166342706671983
1961,0.5,0.95,0.0500000000000001,-24.237445003225698
1962,0.5,0.95,0.0500000000000001,-20.298149851834207
1963,0.5,0.95,0.0500000000000001,-21.523690535433424
1964,0.5,0.95,0.0500000000000001,-18.57037871660647
1965,0.5,0.95,0.0500000000000001,-19.35405860741728
1966,0.5,0.95,0.0500000000000001,-16.927218348609415
1967,0.5,0.95,0.0500000000000001,-22.085045956544864
1968,0.5,0.95,0.0500000000000001,-19.693349797267707
1969,0.5,0.95,0.0500000000000001,-18.86611526284498
1970,0.5,0.95,0.0500000000000001,-16.80017485320738
1971,0.5,0.95,0.0500000000000001,-21.047594640732886
1972,0.5,0.95,0.0500000000000001,-20.428694820569316
1973,0.5,0.95,0.0500000000000001,-21.439163545247187
1974,0.5,0.95,0.0500000000000001,-16.025772870944106
1975,0.5,0.95,0.0500000000000001,-20.59526093520423
1976,0.5,0.95,0.0500000000000001,-19.66417677892503
1977,0.5,0.95,0.0500000000000001,-19.683097020970536
1978,0.5,0.95,0.0500000000000001,-21.095371122723435
1979,0.5,0.95,0.0500000000000001,-20.899095391381767
1980,0.5,0.95,0.0500000000000001,-23.44533970353065
1981,0.5,0.95,0.0500000000000001,-19.515633589910067
1982,0.5,0.95,0.0500000000000001,-21.46997354242893
1983,0.5,0.95,0.0500000000000001,-21.170048798882192
1984,0.5,0.95,0.0500000000000001,-19.485664998661186
1985,0.5,0.95,0.0500000000000001,-21.58655166003383
1986,0.5,0.95,0.0500000000000001,-18.44503022696453
1987,0.5,0.95,0.0500000000000001,-21.043492077840984
1988,0.5,0.95,0.0500000000000001,-17.74832625579452
1989,0.5,0.95,0.0500000000000001,-18.69761103085223
1990,0.5,0.95,0.0500000000000001,-17.10652640832941
1991,0.5,0.95,0.0500000000000001,1.7181107291548203
1992,0.5,0.95,0.0500000000000001,0.05314410516723824
1993,0.5,0.95,0.0500000000000001,-21.778444656062362
1994,0.5,0.95,0.0500000000000001,-15.686933844440066
1995,0.5,0.95,0.0500000000000001,-23.09412419088718
1996,0.5,0.95,0.0500000000000001,-13.753396344264658
1997,0.5,0.95,0.0500000000000001,-18.64951393216086
1998,0.5,0.95,0.0500000000000001,-19.068814311370023
1999,0.5,0.95,0.0500000000000001,-19.630132948748535
2000,0.5,0.95,0.0500000000000001,-26.87353588395344
2001,0.5,0.95,0.0500000000000001,-23.893855987949486
2002,0.5,0.95,0.0500000000000001,-21.038462766366038
2003,0.5,0.95,0.0500000000000001,-22.351460683922994
2004,0.5,0.95,0.0500000000000001,-19.234075999761583
2005,0.5,0.95,0.0500000000000001,-22.30307420225771
2006,0.5,0.95,0.0500000000000001,-20.91795662976721
2007,0.5,0.95,0.0500000000000001,-23.885801541349853
2008,0.5,0.95,0.0500000000000001,-20.059846928024953
2009,0.5,0.95,0.0500000000000001,-20.689703049396837
2010,0.5,0.95,-0.049999999999999906,-23.143211121360665
2011,0.5,0.95,0,-21.981614692802516
2012,0.5,0.95,0,-19.867022065778922
2013,0.5,0.95,0,-20.267334664155612
2014,0.5,0.95,0,-20.82991245641153
2015,0.5,0.95,0,-21.502066114109567
2016,0.5,0.95,0,-20.564188091262654
2017,0.5,0.95,0,-17.810078373418577
2018,0.5,0.95,0,-8.866713827970019
2019,0.5,0.95,0,-22.90096093860651
2020,0.5,0.95,0,-16.632987523860407
2021,0.5,0.95,0,-21.070753963338344
2022,0.5,0.95,0,-19.467465288349853
2023,0.5,0.95,0,-17.67484494940359
2024,0.5,0.95,0,-19.37008056057004
2025,0.5,0.95,0,-21.6261742616392
2026,0.5,0.95,0,-20.512508839884237
2027,0.5,0.95,0,-20.204519321582524
2028,0.5,0.95,0,-20.522728731907833
2029,0.5,0.95,0,10.154899298093024
2030,0.5,0.95,0,-22.447676486968383
2031,0.5,0.95,0,-13.8464867844706
2032,0.5,0.95,0,-21.554341490780146
2033,0.5,0.95,0,37.0157692426921
2034,0.5,0.95,0,42.59496007326133
2035,0.5,0.95,0,41.476007889046656
2036,0.5,0.95,0,54.33818117683512
2037,0.5,0.95,0,49.14898936854729
2038,0.5,0.95,0,50.72173922464002
2039,0.5,0.95,0,43.65356707304821
2040,0.5,0.95,0,38.44323905780418
2041,0.5,0.95,0,44.15326406958983
2042,0.5,0.95,0,51.797436236547036
2043,0.5,0.95,0,56.64948244849191
2044,0.5,0.95,0,40.057930972311894
2045,0.5,0.95,0,46.99682831789526
2046,0.5,0.95,0,40.05057307258597
2047,0.5,0.95,0,50.20033847489294
2048,0.5,0.95,0,43.57809758284047
2049,0.5,0.95,0,38.3503180212088
2050,0.5,0.95,0,41.53736918689188
2051,0.5,0.95,0,38.19278225496453
2052,0.5,0.95,0,45.06216386988784
2053,0.5,0.95,0,44.62907201817709
2054,0.5,0.95,0,40.36379637668078
2055,0.5,0.95,0,53.34993288353789
2056,0.5,0.95,0,44.73273104121014
2057,0.5,0.95,0,38.14758309954383
2058,0.5,0.95,0,40.68699835157589
2059,0.5,0.95,0,44.44186287559293
2060,0.5,0.95,0,44.18418141247082
2061,0.5,0.95,0,50.6441635025546
2062,0.5,0.95,0,14.515894638532753
2063,0.5,0.95,0,3.85680202643357
2064,0.5,0.95,0,9.808642575549289
2065,0.5,0.95,0,25.992307902023903
2066,0.5,0.95,0,56.754435542220506
2067,0.5,0.95,0,61.28853411933718
2068,0.5,0.95,0,51.65875022796747
2069,0.5,0.95,0,62.05666600540238
2070,0.5,0.95,0,55.35210335422948
2071,0.5,0.95,0,60.21710955309649
2072,0.5,0.95,0,61.347393511135664
2073,0.5,0.95,0,51.79067314592101
2074,0.5,0.95,0,64.3297265005596
2075,0.5,0.95,0,58.838944602313305
2076,0.5,0.95,0,55.721855043951926
2077,0.5,0.95,0,60.44828242324976
2078,0.5,0.95,0,64.91869634477231
2079,0.5,0.95,0,56.342256374955966
2080,0.5,0.95,0,52.29357462809818
2081,0.5,0.95,0,58.2040485417113
2082,0.5,0.95,0,39.62976534053189
2083,0.5,0.95,0,49.93724341536252
2084,0.5,0.95,0,60.822599384160085
2085,0.5,0.95,0,50.67336264131544
2086,0.5,0.95,0,61.26385789264568
2087,0.5,0.95,0,63.060797266654745
2088,0.5,0.95,0,65.3772297777211
2089,0.5,0.95,0,63.13465585289754
2090,0.5,0.95,0,61.30164539220562
2091,0.5,0.95,0,66.7429213979551
2092,0.5,0.95,0,51.147085394903975
2093,0.5,0.95,0,69.2408247355482
2094,0.5,0.95,0,58.72417468586041
2095,0.5,0.95,0,16.32019942774383
2096,0.5,0.95,0,72.89681184954556
2097,0.5,0.95,0,54.209086534648875
2098,0.5,0.95,0,52.50908389336149
2099,0.5,0.95,0,56.163180758558106
2100,0.5,0.95,0,52.036847374332076
2101,0.5,0.95,0,53.81837605471467
2102,0.5,0.95,0,56.56105918918478
2103,0.5,0.95,0,48.34449108724377
2104,0.5,0.95,0,68.58939755913342
2105,0.5,0.95,0,50.989728218885034
2106,0.5,0.95,0,52.63603660042054
2107,0.5,0.95,0,49.505815337485735
2108,0.5,0.95,0,30.109479456070606
2109,0.5,0.95,0,21.315256746772768
2110,0.5,0.95,0,47.53583180043044
2111,0.5,0.95,0,23.130954127162497
2112,0.5,0.95,0,63.88968433990278
2113,0.5,0.95,0,63.624347145474474
2114,0.5,0.95,0,60.63859771317905
2115,0.5,0.95,0,62.04451858721464
2116,0.5,0.95,0,54.44716305588528
2117,0.5,0.95,0,70.16359147633224
2118,0.5,0.95,0,54.575284330294274
2119,0.5,0.95,0,61.54096631828246
2120,0.5,0.95,0,51.54755934931304
2121,0.5,0.95,0,58.2176957832722
2122,0.5,0.95,0,72.4053592489237
2123,0.5,0.95,0,63.43424977423605
2124,0.5,0.95,0,53.76457011050106
2125,0.5,0.95,0,53.17928447389629
2126,0.5,0.95,0,48.94676747537644
2127,0.5,0.95,0,61.30585966446784
2128,0.5,0.95,0,59.867936233395824
2129,0.5,0.95,0,54.33655276407461
2130,0.5,0.95,0,63.67854384540857
2131,0.5,0.95,0,57.08814249046767
2132,0.5,0.95,0,65.79567654324438
2133,0.5,0.95,0,61.92630777347513
2134,0.5,0.95,0,50.9934116597683
2135,0.5,0.95,0,60.67441982067282
2136,0.5,0.95,0,56.57072839009932
2137,0.5,0.95,0,65.77703213598657
2138,0.5,0.95,0,64.34127848562622
2139,0.5,0.95,0,52.06131224513346
2140,0.5,0.95,0,23.038235556480156
2141,0.5,0.95,0,52.069554242318596
2142,0.5,0.95,0,59.70818105300509
2143,0.5,0.95,0,53.086130603931956
2144,0.5,0.95,0,63.65961002109249
2145,0.5,0.95,0,57.08087316290168
2146,0.5,0.95,0,65.41965296771676
2147,0.5,0.95,0,63.944925128272175
2148,0.5,0.95,0,61.81902068502102
2149,0.5,0.95,0,66.25526987142139
2150,0.5,0.95,0,51.793835996473
2151,0.5,0.95,0,48.935655840406675
2152,0.5,0.95,0,51.921000221328434
2153,0.5,0.95,0,52.64763004486981
2154,0.5,0.95,0,55.074040883641246
2155,0.5,0.95,0,51.25202317051914
2156,0.5,0.95,0,55.205085099720655
2157,0.5,0.95,0,56.351857659670394
2158,0.5,0.95,0,58.04937280692537
2159,0.5,0.95,0,62.979592501583376
2160,0.5,0.95,0,67.21006640705367
2161,0.5,0.95,0,65.26295132078079
2162,0.5,0.95,0,19.16494282815568
2163,0.5,0.95,0,64.0821652376115
2164,0.5,0.95,0,62.27113691929133
2165,0.5,0.95,0,68.26610130446144
2166,0.5,0.95,0,63.56833529703603
2167,0.5,0.95,0,49.74639525934308
2168,0.5,0.95,0,51.0186439333705
2169,0.5,0.95,0,55.15893188618164
2170,0.5,0.95,0,56.850198896489985
2171,0.5,0.95,0,54.75427199064262
2172,0.5,0.95,0,57.96577986166
2173,0.5,0.95,0,58.497581976145696
